score,userName,review
4,nicbb777,"I really like this app! Especially for beauty and body products. However, I don’t love how some foods are rated “bad” just because they are caloric, fatty, or sugary. Most foods can be part of a healthy and well rounded diet, even if they are fatty or sugary. It’s ok to have a treat sometimes as long as it’s not your main source of sustenance. Instead of learning Yuma’s value judgement on the item, I just want to check to make sure there are no additives and chemicals in these products. It told me that an organic dark chocolate bar that had 4 simple ingredients, 3 of which were organic besides the salt, was bad and recommended a non-organic dark chocolate bar with far more ingredients that I couldn’t even pronounce or recognize. I’m sorry but in this case, the more wholesome and organic product is going to win out. Sometimes you just want some dark chocolate, and I don’t need Yuka telling me that it’s bad! I just want it to tell me that the ingredients are healthy and that there are no additives or hazardous materials in it. It also seems like it could be triggering for those dealing with eating disorders or orthorexia."
5,Sanja Evatsug,"Yuka makes it so much easier for me to shop for healthy food. The grading system over 100 and the simplified rationale behind the assigned grade makes it easy to understand. Also, the grades classify the products into for categories (excellent, good, poor or bad) simplifying my decision making process to purchase a product or not.  The most appreciated feature is the suggestion of better similar products that Yuka makes in the event the product scanned would not be a good choice. I must mention that I appreciate the highlight of hazardous additives. Most of us know very little to noting about the numerous chemicals that we’re being bombarded with by the food industry. Thank you Yuka for calling out loud these harmful substances and educating the user about their eventual effects on our health.  I have been telling everyone about Yuka and so far all my friends and family have downloaded this app and have been so excited to tell me about their findings of better food options."
3,Rake28488292,"Basically the app makes a lot of assumptions about nutrition that I, and research of the science of nutrition, don’t agree with. For example, the app will give butter (which recent studies and human consumption for thousands of years have proven it lowers the risk of heart disease and obesity) a low score because of saturated fats and then gives something with seed oils, rampant with oxidized omega 6 which is the fat that clogs your arteries, a higher score. The app also assumes that for example, salt is bad for you. As a ranch hand for a while I understand how dumb of a statement that is. Because if you don’t provide salt blocks to cows they start licking dirt in a desperate attempt to find salt and then die. Salt is a necessary nutrient. Period. Because of all of this, I use the app purely for looking into additives and chemicals, and not for nutritional advice, which an app like this should focus on anyway, because different people need different nutrients, and lots of people are turning to different lifestyle diets to accomplish their goals which according to this app are very unhealthy. (For example I exclusively eat beef, butter, dairy, broccoli, and Diet Pepsi 😂)"
5,YouMustBeADrag,"This app to me is very trustworthy considering how it gives studies (multiple studies) on what additives and preservatives are in our beauty and food products. Truly opened my eyes in what food is or isn’t good for us and poses health risks. Also realizing foods that promote “healthy for you” labels are actually one of the most terrible for you. I recommend this app for people that are also pretty active to count your calories per serving for free per, to know the intake of protein for serving for free, and to check all the nutrients per servings for free, they give really accurate information and measurements. My experience with this app is changing my hair products from Mielle to OGX coconut oil and Maui Hair mask, this naturally made my hair soft, longer, shinier, and very voluminous, thanks with the app I have stayed away from the harmful hair products media likes to promote like Carol’s Daughter, Camille Rose, and all those known products. In conclusion of this review comment I TRULY RECOMMEND THIS APP. To YUKA, THANKS FOR LITERALLY HELPING US❤️ GOD BLESS THESE CREATORS🙏"
3,whydonineedtotypeanythinghere,"This app has a great design and is easy to use. I love scanning things around the grocery store or around my bathroom, but I find several things very annoying. There are often duplicates of the same exact product and many duplicates that have wildly different ratings - each with different lists of ingredients. One is rated Poor and another Excellent. How is that helpful? I find that the “ingredients scanner” camera feature is horribly inaccurate and doesn’t always pick up/ include what’s really listed (Ingredients can easily be found by searching for the product listed online, how is this not integrated to fix the discrepancies?). Duplicates don’t get flagged and corrected unless you complain - Why isn’t this more automated or at least consistently looked out for? Certain ingredients like Talc and Fragrance (Parfum) are listed as healthy when they are known to have caveats and potentially cause harm. Because of it’s flaws I can’t trust much of what this app tells me which is such a headache. PLEASE consider finding smarter technology or finding a way to hire more people to keep everything accurate."
5,cecegirl_1122,"I really enjoy utilizing this app when i’m at the grocery store and picking out the best option for myself. This app is very helpful in telling you why they rate an item negatively and positively and it’s so simple and straight to the point that I can use that rating to my own discretion. Whether I say no all together on that specific item and look through the app’s recommendations of a similar more positively rated item or want to read through and accept that “yeah maybe it is too sweet but oh well, as long as there aren’t any seed oils and additives… i’ll accept it,” it depends on my mood or the item i’m looking at entirely. I really appreciate this app and how simple and easy it is to use and choose where it matters most. I also love that there is a scanned history for all the old items you’ve scanned before that you can refer back too! I really am enjoying this app, excited for any beneficial updates. I haven’t used the app for that long yet for any suggestions at the moment."
5,Mocha Coffey,"I have had this app for about 6 months now and I love it. I use it to scan all beauty products and foods. I can’t believe I have found so many bad products that I have used for so many years!!!! Terrible!! I suffer from migraines and some other health issues and I believe this app will help me recognize some bad and dangerous ingredients that can negatively affect the kidneys, hormones, fertility and cardiovascular disease. My fiancé thought I was crazy to start using better products because they are more expensive even though they don’t have all the bad ingredients that disrupt your body, but he had me scan his products he uses and he immediately threw them all out when I showed him. I even scanned most of Sephora’s “clean beauty” products and I was so surprised to find that most if not all of their clean beauty products are poor or very bad for you. CRAZY!!!!   Thank you for creating this amazing app at such a fair price!!!! It’s literally the best!!!!!"
1,~-soph-~,"This app isn’t accurate, I saw it from TikTok. Yes it gives you information about the product but it has nothing to do with its use and how you use it and doesn’t give tips or information about what happens when you use a certain amount and where. I’m related to 7 people in the medical field and I am learning about this same topic in school. I have dermatologist recommended products and if I scan them it says a very low rating, I asked my doctor about a dermatologist recommended face wash I had that was apparently 0/100 and he explained how the app was explaining what could happen if you consume it and had nothing to do with the use of the actual product. Out of curiosity I went home and scanned some candy and it literally said “too sweet” with the red dot, of course it’s super sweet- it’s candy! The app doesn’t explain how much of consuming the candy or food can cause said issues. For beauty products it just explains the worst possible thing that could happen which is not likely to actually occur as long as you’re using the product correctly. I recommend asking real doctors or professionals to see if a product is right for you."
4,hgg did dyshdg,"The app works great for finding healthy products, but I find that it tends to have some issues with the nutritional value. Foods are dropped dozens of points because they are “(a bit) too caloric”. Not everyone is a middle aged obese woman trying to lose weight—as someone who wants to GAIN weight and eat MORE calories, more is better for me (assuming it’s not processed junk). The app also makes some very strange decisions, often rating low and then replacing good foods with ones that are much less healthy but have better ratings (ex: recommending my protein bar with 21g of protein and 190cal that has 2g of sugar and a small amount of additives [according to the app it claims that the bar has 220cal] be replaced with a bar that is 20 points higher but has 210cal, 12g of protein, and significantly higher amounts of sugar and salt [13g of sugar, 260mg of salt]). There is additionally no way to know the exact nutritional information (no nutrition facts label). The app also fails to scan items that have small barcodes, which can be problematic."
4,Health+First,"I’ve been using this app for a little while and I do enjoy it. It definitely brings knowledge to what health conscious ppl should avoid and why. The recommendations are very helpful as well. I think as long as the app updates and improves overtime it will be vital. One thing I did notice is that the app doesn’t notify for industrial seed oils. So I look for them in the ingredients on my own. But would be helpful to integrate this. The seed oils are in nearly everything packaged and one of the biggest reasons for built up inflammation in the body. Would like the app to consider adding a flag or notification for canola, corn, soybean oils etc.  With that in mind, it’s going to be very difficult to remove entirely, especially in families with kids that have junk at school or grandma’s. It’s going to come down to more awareness from people to push back on these things to force companies to do better. All that said I do recommend this app. It’s a great tool in the fight against the terribly addictive & bad foods."
5,KGwoood,"After using this app for a few days, I was so pleased with it that I decided to go premium for the additional benefits.  I have scanned almost all of my face and body products and many of my food products.  If it is a known product you get a rating based on ingredients, along with a list of ingredients and information regarding known hazards and possible allergies etc…. If the product isn’t known, you can easily submit information by filling in product name, brand, and submitting a few photos of label and ingredients.  Also, you get a list of alternatives with better ratings.  I don’t know how they do it, but it is quick- like an hour or two. I have been surprised that some of the higher price products I have purchased have some very poor ratings, while their less expensive counterparts have high ratings. If you’re picky about what you put on and in your body (and your kids), I highly recommend this app."
5,gravesgirl,"With the mind boggling amount of harmful additives that we all consume or put on our skin everyday, I’m hard pressed to think of a more vital app. So user friendly, just point and scan. My husband and I swear by Yuka and peddle it onto everyone and anyone who will listen. We truly had no idea how horrible our diets were until we got this app. We thought we had “bad genetics” and were both chubby. Now that the veil is lifted and we can really see all of the chemicals and garbage we were eating, we have completely swapped the brands we used to buy for healthier alternatives and have been steadily losing weight because of it.   I’ve also changed out a lot of my expensive hair care and skin care products and am much more aware of what I buy. I really can’t stress how important this app is for everyone. I can almost guarantee this app with make a positive difference in your life."
5,Shay Shay baby,"I’m a disabled Veteran and I started using this app to get more healthy, I never expected after 2 months of changing my diet completely and products I use to not only help me lose 15lbs but also to help all my nerve and joint pain. I also noticed a lot less migraines and sleep was a lot better.  Once I learned about the harmful ingredients I was able to research them and find out a lot of the things I thought was either post covid or aging, was actually what I was eating.  It is difficult at first to get the right diet for you but not because of the app… it’s difficult cause so many things in our stores are so harmful but Don’t Give Up!!! You can do this! I promise it’s so worth it!!!  I am so grateful for this app and I make sure to tell anyone in passing which keeps the spreading of such a informative tool that actually helps us with no gimmicks or strings attached!!  Can’t thank you enough Yuka Team!!!!!"
5,ClassOnSass,"I absolutely love this app. It helps me make better choices for my health and the health of my loved ones. I do have 2 suggestions though: 1) it would be awesome if you guys can add laundry detergent options as well as beauty. 2) I really wish there was a way for the developers to include where to buy the “excellent” and “good” products. Like when you scan something, and it says “poor” or “bad”, it then suggests a better product, which is great, but it doesn’t say where I can buy it, so it’s kinda leaving me without options, y’know? You’re telling me this product is better for me, okay, but you’re not telling me where I can find it or if it’s near me or if I have to buy it online depending on my GPS location. I think a new feature like that would help IMMENSELY. Other than that, this is one of the best apps on the AppStore in my opinion, keep up the amazing work that you guys do!"
5,loveizlaw,"Thank you, Merci!!! my sister told me about this app the other day so I instantly downloaded it and now I’m a barcode monster! I have gone around my house and gotten rid of so many beauty products that are probably the source of all of my allergies! I feel so grateful for the work that you have done and also overjoyed that you are not being led by big companies! Please stay real for the people! I did a little research and realized that you are French and even though I was born in America and live back here now, I spent 15 years in France and that is where a part of my soul resides! Your work is truly appreciated and NEEDED today! I am telling everyone about your app and spreading it on social media. Thank you again for creating this! Everything we do can make this world a better place if what we do is for the good of ourselves and for the good all! It’s so important to bring awareness! Bless you!!"
5,georgehduru,"This app is so useful a must have for everyone. This app has helped me improve my health by giving me alternatives to foods that contain harmful additives. I use to eat just about anything that is until I downloaded this app. It is crazy how many companies don’t care about the consumers health and will add just about any harmful additive, food dyes, and oils.   Now every time I go grocery shopping I scan and know what brands to avoid and which to get. After downloading this app and sticking with my diet of healthy/ organic foods I have to say that I feel younger than my age! I am full of energy and best of all I’m taking care of my health being ! I  highly encourage everyone to download this app and see the great benefits of eating healthy yourself. I also encourage those to support the creators and buy premium as they worked very hard and decided to give us this amazing application for free! Thank you Yuka"
4,Jareddamm,"This app is a literal godsend.  The fact that it's completely free and add free (as far as I've experienced using it) blows my mind and really restores my faith in humanity.  To the developers of this app, thank you so much for doing the people this amazing act of kindness.  Everyone should have this app.  My only complaint and reason for giving it 4 stars out of 5 is that while using it yesterday it gave ""Excellent"" and ""good"" ratings on tortilla chips that were cooked in Seed oil.  I understand the research and findings on seed oils causing harm to the human body are somewhat new but it would be nice if the apps database could be updated on that, as it is nearly impossible to find any sort of chips, crackers or really any baked goods that are not made with seed or vegetable oils, so I was really hoping the app would make it easier for me to find products that are not, but it's a good reminder to always do your own research and to let apps ASSIST you and not decide for you."
1,Brooke O. - Ohio,"My sister introduced this app to me, but apparently has a different version because when I just downloaded it, we realized my version is lacking the features that we both liked the most on her app. For example, we both scan the same product - a simple aquafor lotion - and the view is entirely different. It does not show you recommendations, nothing is categorized, you have to manually drop down a list to view ingredients and it doesn’t show you the actual rating system for those ingredients. Hers is SO much nicer and I can see why she likes it so much. It’s a shame because I was so bought into it after seeing hers that I downloaded and became a premium member and I immediately regret that choice now knowing my version isn’t the same and this app now feels useless because the features that were most convenient aren’t easily accessible anymore. It’s a shame that they got rid of some important features that align with their purpose. Until they fix this recent update, don’t download this app. Maybe it’s a new bug, but I won’t be using it until it’s fixed! Please fix this app!"
5,Robin S - MI/TN/FL,"Finding out what is making me sick and others alike for this app. Once you clear just about everything in your home that’s effecting you, your on a new road to better health. Scanning at stores you start meeting people wanting to know what your doing. People are out there with real problems and no answers, me included. Knowledge is key to good health and if we have to scan everything we will do it. Exposing how bad the products we buy now explains the unnecessary suffering. Praying the this app, the people that create this and maintain the information never stray or sell out to the corrupt. Please stay on course  and save these suffering people one scan at a time. Thank you for making a difference one scan at a time. I have met so many people, heard their stories and truly understand how important this app has become. Thank you!"
5,StarWintergirl1,"I have no idea how a majority of the people I know, including myself have not heard of this app sooner. I had no idea half the things I was using such as hair products, deodorant, and even beauty products were harmful for me. And I am not going to lie, there still are some things I will continue to buy that I am aware are not the healthiest choice for me, such as snacks or beauty products. However , if I can tweak and exchange some things out for healthier products I will and have done so in order to take care of myself better. Because girl I am still gonna eat hot Cheetos 😂😭 but I love and am so OBSESSED with this app. Every time I go to the store I use it to scan to make sure at least the majority of things I get are good for me to use. And what I love is knowing this app is not promoting or trying to bash Brands. It is a genuine app that is just trying to show in detail what each ingredient is."
4,Theresa CB.,"It is a perfect app that educates on the types of chemicals within a product and how they can specifically affect your health. I love it. I’ve learned so much, but I have one specific request. I would like a filter to choose certain options for certain chemicals to avoid completely; for example, I have a thyroid condition, so I would love to avoid endocrine disruptors from all products if possible and it would be so much easier to have the app avoid those products automatically without me having to look at each products chemicals each and every time. As a prime user, I would love for this app to continue to develop, and I believe that this feature I am requesting would be a next great step towards further development. As a user, I am pleased to have this app in my life, because I use it on a daily basis to help me navigate my allergies and so on. Just please consider it, thank you. 😊"
