score,userName,review
5,DarlingUnique,"I first discovered this simply designed & user-friendly, exquisite and well-developed app quite some time ago. My first thought before even opening the app, was zero faith, and I was preparing myself to be disappointed only because of other “motivational” apps that were unfortunately only created and never truly developed nor built to their full potential. Despite the many hidden, spammy and in-depth file search-remove project. I was VERY impressed with the creator, developer along with the teams work and effort put into creating, building and managing the Motivational Quotes app. One of the top apps I’ve seen to believe, that actually have very inspiring, deep and ‘home-hitting’ quotes that “coincidentally” pop up in your notifications at just the right time, when you needed to hear it the most. Thank you guys for helping me stay strong in my times of weakness. Make sure you clap for all your hard work done, and stop to smell the roses some times! Or things will eventually seem dull, tedious and boring if you don’t. Happy New year, be safe out there!!"
5,Keo07,"This app is nifty, absolutely love it! There are so many great quotes it provides through the day to give me that mental boost. I like how you can customize the categories to suite your needs as well the background art. I also appreciate how you can favorite and create collections of quotes.   The reason I give the app 4/5 stars is due to the fact there isn’t any means to search in the past quotes section for specific quotes you’ve seen so you have a chance to favorite them or whatever. Also, after the last update or so one of my favorite backgrounds was taken away (sort of a black and white scene with trees along a wooded country backroad), would be great to have it back. Maybe a way to create a collection of favorite backgrounds and the ability cycle through them automatically??   Being that this app requires a paid subscription for an otherwise outstanding and useful app, it would be greatly appreciated if the next update or so would take into consideration at improving the previously mentioned issues. Thank you! :)"
5,BrwIGrl86,"App is decent but it could be better. First off, you have to pay for a majority of the stuff and the stuff you don’t pay for requires you to watch a boring add for 30 second. Second off, the topics are limited if you want the free ones. Some of which are free if you watch an ad. Third off, the fonts don’t change much within the topics. Fourthly, the price is high. You should get an option to have a free trial or pay as you go like 99 cents a month. Fifth, some of quotes aren’t really good or they are by people you don’t really know. I could get better quotes from google. The reason why we had the app is either for a potential background or a daily reminder to empower us. Also, it would be nice to choose how it Notified you. If you could pick out how the notifications appear, the sound it makes and if we could share it to friends or social media. So all in all, the app is basic and I’ll prolly keep a few of the quotes but I don’t think I’ll keep the app or tell anyone else about it at least until some things change."
5,gymnastchar,"this app is super simple and I love it so much!! The affirmations are so funky and beautiful like my ex husband… ugh don’t need to reopen that wound. Okay now that I’m venting to random people on the internet looking at this app review I might as well spill all the beans beannsssssssss basically he ditched me for a bowl of ice cream in a construction site bc he said he wanted to rebuild new relationships and I’m like this is not the time for puns.? Anyways, I gave him the twinkle I keep in my hair clip in my purse it was pretty old but he will eat it bc he’s got problems anyways and then I told him, you took out your cousin on a date two weeks after we got married how is this happening? And then this pants fell down and he had broccoli underpants on and the church across the street closed all of their windows at the same day, which I don’t even know how that’s possible. He cried and bought a chimichanga and we ate it in the middle of the road and went to home and watched elf. It was July. And that’s my relationship with my ex husband  Just kidding I’m 17 and I love this app"
5,peachygirl12,"This app was just something I wanted to download for some quotes a couple years ago. Now I have it set to motivate me every other hour throughout my day. At first I just would look for cool things I liked with backgrounds and liked to post the quotes that stood out to me. Now I am the most depressed I’ve ever been, and this app is part of the reason I am alive. I was sitting by the water thinking horrible things and all of a sudden my phone dinged. I had set it away from me so I could just be alone and something told me to check it. I did and the motivation app notification came on my screen. I opened it and the words I read took my breath away. It gave me courage hope and strength to get through another day, and for that I am grateful. Mental health is important. I highly suggest this app to anyone whether your struggling or not it is also amazing for motivation!! Thank you to the creators of this app and hard work that gets put into it, you saved me!"
4,CassandraMariee,"The free version is very good. They have free categories that change daily so you get a chance to see what the premium features offer. I have not tried the premium membership because I don’t have the financial ability to do so thus far.   One problem I just encountered after using the app for about half a year, if you switch or get a new phone the the data (Your collections, your settings, your profile, and your liked quotes) are all GONE. I looked in the FAQ for this app and it warns you about that. This is very disappointing as I’ve been building my collections of favorite quotes, quotes I’d like to share, and quotes I have already shared to people that I’d like to keep for memories are all gone. Why have the collections without being able to keep them with every phone and account?  I hope there’s a remedy to this that I just haven’t found yet or that they are able to bring that option to this app in the future. Anyway, it’s a great app just be careful if you’d want to keep the quotes you save."
5,Ry'Lyn Francis🥀,Recently my father died in March I do not remember the date but I'm am only 10 years old and I thought bc my father laid a rested in a wooden box that there was nothing left to life so I started feeling lots of depression and I felt even more depression when my grandfather died my moms dad my family just suffer so much pain and I didn't understand why so I prayed and prayed hopping god would answer my calls but I never heard back from him in dark u will always find light and my light was the motivation app! It gave me hope and dream something to Believe in! It made me feel so happy every now and then I cry but to relieve pain you have to let your emotions out and don't leave them in a box to relax and relieve u have to let out your emotions and let them work themselves out so I recommend this app because this completely change the way I look at the world now so please download it because I really recommend it because my family and friends and I myself see a big difference!
5,christomlimfan,"Hello! I would’ve put 5 stars instead of 4 but the reason behind it is because there are some of them locked and some of us aren’t allowed to buy things or we don’t have the money for it ! How can we get this app for free and then be expected to be charged ? Some people (including myself) are going through a rough time right now and we need more encouragement! And you don’t know which type of quotes we need to help us push through to the other side ! Please take it into very careful consideration, a lot of people deal with stuff every day and it’s not fair your blocking us from words we need to hear ! 🥺🥺we just want to be happy and it’s almost like you're taking us away from us ! So much for a ,” Great App”, 🙄and the thing is now that we got new Valentine’s quotes and everything , you lock some of the other quotes which is super unfair ???? Who makes new quotes to lock up other ones I hate this app"
5,IGHavanaPatrick,"I know it seems strange that you would enjoy an app like this one so much, yet I’ve only had it a little while and so far it has been promising. You can chose to pay for things like more categories and different backgrounds but if you don’t want to you don’t have to. The motivational messages probably won’t want to make you get up and start a new better life but they do try to make you understand that you life is ok as it is and that positivity can make it better. The massages are also just pleasant to receive during the day depending on when you want the notifications or if you even want notifications. If you like this app then the chances are you might like there other ones so you could go check those out to. Overall just a good app it’s not in your face all the time but just kind of “ hey, I’m here if you need me.” I hope this helped and that you like the app if you download it."
5,MÅŚTÅ MÏXxxxxxxxxxx,"Very excellent, on sync moment to moment , answers to where you are in life when reflected to your daily life when applied , by focusing in the motivational uplifting wisdom and all it takes is one to have the knowledge to realize everything is on time , on notifications it pops up with the amazing timing . A divine essence of syconicity . I suppose you may have to try this app. I only speak from experience in useing notifications set on what I know I need , there’s a variety of topic areas available , when starting the app and available to switch add or subtract areas you like to here from the motivational app. Very well constructed app. Even gives you a moment to write and create deeper statements of wisdom and knowledge in creating on your own from personal experience based on one’s journey. Opens minds , mentality’s as well sparks the passion within to know your never alone , and worth every word written and more . 👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽 👍🏽"
5,OnPointWithWords,"I love this app, because it definitely helps to keep my mind in a positive place and space. Every day since adding this app, I’ve looked forward to the messages provided that give me much to reflect upon and appreciate. Some apps are much more than a service or amusing form of entertainment, and this one keeps me focused on gratitude and appreciating my day no matter what comes my way! A big shout out to the developers, as I will continue to share thIs app with others who also need some sunshine or a much needed “pick me up” in their lives.   Here’s an original quote from me to you today, “Continue pushing in the face of adversity, own the challenge without fear or explanation in claiming your destiny.” One thought, if you have not considered it already, is to have users send quotes your way for consideration. It can only personalize this app, making it more unique and interactive for all users:)  Peace & Love to all, we need it right now more than ever."
5,I love this game 12345678,Motivation is a fun app but most of all you have to add in your name when you want your motivation quotes to come on and when you want them to end they can and at any time and they can start at any time if you want under start at 1 AM and end at 5 PM then that works out but either way I feel like this will help people slow down anxiety. I’ve had this for a while now and it’s really helped me feel more confident about myself. Even if people are being mean to you this app tells you to block out those people you should give them only two chances but one of my favorite quotes on this app is your scars are there for a reason they tell the story of how you have overcome so many things to become the amazing person you are . And I love that they have that “so I really recommend motivation when you’re feeling down helped me through my ups and downs. I think it could help you to.
5,Mw1127,"Love Love Love this app!! 💜 especially when dealing with depression and anxiety (sometimes both together 🤷🏻‍♀️😭) a motivational boost or simple positive change of thought is sometimes all we need. (I do! 🤷🏻‍♀️) 👸🏻☮️💟☯️♋️🛐 Me being a Cancer sign makes me even more aware of the good and bad juju and auroras around me.. and the things this app says is almost right on time, every time for that. (I set it on 30x a day lol) .. It changes my negative train of thoughts immediately, and you can like/dislike the quotes to make it better tailored for you.  ⭐️ We all need to do our best, that’s all we can do. Don’t forget to just live sometimes and enjoy the now. You really only do have yourself and people can be harsh these days. We just gotta be cool, till then. 😎  This app helps me. Two thumbs up for the great sayings / quotes and amount of times you can set it is from like 1-30 x a day or something. Customizable...   ☮️💟☯️♋️⭐️🛐"
5,ShelzNchz,"Potential users, you will not be disappointed! ...and I’d be shocked if you were.  This app has come in SUPER clutch so many times. Whether it’s a motivation quote I go to the app and seek out or if it’s a pop up notification on my home screen. ..which I’d swear my daily notification I get each morning is always just what I need & right on time.  This app has quotes and sayings for seemingly EVERYTHING... even if I want to throw up a little motivational “shade” on my social media without being totally rude.... I’ve found exactly what I’ve needed through a funny quote. LOL!!  I’m pretty sure I use this app daily and absolutely love it.  I refer friends to it all! the! time!  SN: I just read another review - I second the statement about being able to see the same quote when I open the app as I see on my notification without having to go through the notification.  I’ve had that same thought but is by no means a complaint, this app is amazing!!"
5,hdhsuxjsns,"I experienced what seemed to be a glitch when I first got the app. I downloaded the app and began setting it up when I came to a page that asked me if I authorize the free trial and the charge at the end of this trial. I wasn’t ready to commit to this yet, so I killed the app. Later I realized the trial had begun because I was getting the motivational notifications. I reached out to motivational about this and was shocked by the support provided. I understand that Apple manages the financial side of this app. However, their support team wasn’t even open to having a conversation with me. I clearly stated my situation thinking maybe this was a glitch can reverse it, and they responded with refund instructions. In the following emails they were condescending and gave every impression they didn’t want to talk to me. I understand if they can’t help me, however, provide a little empathy a legit explanation at the very least."
4,LiNSY,⭐️⭐️⭐️⭐️Update: The glitches with the stuck quote and black screen seem to have been fixed. I haven’t had problems in a while… knock on wood!! The widget updates frequently with quotes I love seeing. I am rating it 4 stars for now because I’m not yet fully sold it’s been worth my money after so much frustration with MONTHS of glitches.   ⭐️ Previous 1 Star Review: “Do more of what makes you happy” shows up and STAYS STUCK on the widget ALL. THE. TIME. I’m so over it. Someone from the app needs to get in there and delete that quote from the collection so it stops showing up and sticking on my screen. It’ll stay on there for DAYS at time (despite my many attempts to clear it off) and then disappear for a nice cycle of great quotes… only to come back a week later and stay stuck for another few days… again. I have cancelled my subscription because of this glitch and will only renew if a couple months go by and I never see that cliche quote again.
5,Queen KQ,"I love this app already , I downloaded it after I seen some friends on Snapchat posting it . I downloaded it and was like OMG . This app is a app to help motivate you through the day . I love to wake up and see all these motivates and help me through the day . If I’m feeling down I look through the feed . I love this app ! It’s helped me through my day . You can even make widgets to look at everyday . Another thing I love about this app is that I can change how my feed looks ! Make it look beautiful to help me even more ! I total recommended this app if your ever feeling down ! It’s totally free with no money ! I can’t stop checking the feed every few hits . Honestly , I’ll just grow up with the app ! Because there is alot of stuff that I need to be motivated about . And this app is my number one . I love this app and I think YOU should get it . Also get the “ I Am “ app ! It motivates me you just like this app !"
5,Vyckklean,"Before I download this amazing app, I have been in a very deep hole, I was probably at my lowest during that time. But now I am at a way better state of mind, and one specific quote that really stuck to me was “Earn It, Don’t Expect It”. That has motivated me so much to chase that bag 💰 and to never give up on your dreams. With this app it has drastically changed my life, and I’m not saying that just to say it. I mean it. This app has not only motivated me, but it helped me view life in a whole different perspective !. I highly recommend you guys to download this, I promise you it’s going to help out a lot. There is a huge variety of quotes you can save and I have saved at least 50+ in the span of 1 month. Stay blessed you guys, and remember you are worth so much then you think, you are enough, so don’t change for other change for yourself.   - Victor"
5,dlythe,"HIGHLY RECOMMEND. I truly cannot stress enough how much this app has helped me become more positive and grateful  in life. The daily notification reminders help far more than you could ever expect them to. What you read truly is what you become. However, I want to address that I am very unhappy with the fact that I have paid for a yearly subscription and I can not send the folders I have created to my friends. I really don’t like the view of the collections either. I ask that you Please make it where there is an option to view your quotes that you’ve saved to view them in full screen again, just like how they were the first time i found them. I would love to be able to click on a collection I’ve made and be able to just scroll through the large word slides slide by slide. It would be a game changing features, especially for those with a subscription. Thank you!!"
5,Dre JA,"I really enjoy this app, it works pretty well at keeping me in a certain vibe throughout the day.  However, I think the Apple Watch integration could use some work. Is there a way to show the entire notification instead of just a snippet, especially for those longer quotes, I don’t wanna have to go to my phone every single time to see the full content as I’m almost always moving around. Another thing is the notifications I missed (because I can’t fully see them) I’m not able to swipe to see a list of past quotes. Maybe that’s a premium feature, I’m not sure, 🤷🏾‍♂️ but even on the phone from time to time there’s a quote displayed on the widget and when I tap it to open the app it cycles to a new one and I’m unable to swipe back to what I was shown on the Home Screen. Otherwise I love positivity of this app and it’ll hold a prominent place on my home screen."
5,the best bff,"Okay let’s start off by saying: this is by far the most motivating app I have ever got! I mean look at what it offers!! You get DAILY INSPIRATION! You get to set the number of times it gives you different quotes and the time range. You get to like others motivational and very inspirational quotes! You get to create your own!! Like how amazing is that!!?? All for free, there is however a premium free trial, but even without that the app is so cool!! I would 100% recommend!! It has given me so much perspective on life and has helped me see things in a completely other way! It had given me a lot of motivation to keep trying. If you need some change or inspiration in your life than download Motivational Quotes for free!! Tysm if you have read all of this, IK that this is very long, but that just goes to show how much I appreciate this app, and how amazing it is!!"
5,VickieC1015,"I am extremely satisfied with this app because I swear to all of you I will just be sitting in my car in a specific mood and then a quote pops up from this app and it is EXACTLY about what is happening in my life or has to do with EXACTLY how I am feeling and would need someone to say to me at the time. It’s freaky really, because once ehh whatever, 2 times oh ok coincidence but 3 times or more come on now? Are they in my head or can they see me through my phone? But anyways I have enjoyed this app and all the many motivational quotes it has given me, it has helped a bit knowing that someone wrote this quote so hey maybe somebody else actually knows how I feel. Also, I love that I can save them to my favorites and go back to look at the ones I want to look at whenever I want. Great job guys, keep up the good work! 👍🏻👍🏻🙏🙏❤️❤️"
5,FJB319,"8 months ago I started a journey in bettering myself. Discovering the powers of  mindfulness have lead me to have a strong desire for self betterment.  One of the greatest tools I have adopted into my daily life is using motivational quotes to keep myself focused on the importance of remaining positive and using positive affirmations.  This App has has become part of my recipe for success in recovery, the ability to have new quotes sent to me hourly or however frequently I desire keeps me from losing sight of what I need to do. The ability to customize the theme is also a nice bonus and allows me to use pictures I’ve taken in my favorite places in nature as a background which helps me maintain my positive energy and is a nice reminder why I am on this journey. Thank you for this game-changing App, I no longer have to spend hours searching Google for motivational quotes, the Motivation App delivers them to me every hour. 5*"
4,laundrysauce,"This app is amazing, and it helps and inspires me a lot. I scroll through it sometimes and find amazing quotes. There’s only one problem though, which is, like most games/apps, Premium. I think it limits a bit too much. For example, if I wanted to get over a breakup, I can’t do that. This app is supposed to make us feel better, right? So shouldn’t we have the right to at least choose an option that DOES make us feel better, without paying any money, which, may I add, sometimes makes people feel even WORSE about their day than they already are, because they’re spending MONEY to be HAPPY. I don’t think this is necessary if someone has a low self-esteem, but is only getting quotes about “life’s journey” and “go with the flow”. Sure, those things could help a little bit, but if a few more options were open to us, this app would be better. Like I said, amazing app, just this one problem. I hope the Dev’s take this advice. that’s all. bye~"
4,infinity gymnast girl,"I’m a 13 year old girl and I have been worried about my connection with god I wonder am I saved? Do I have a relationship with god? If I die am I going to heaven? I am always worried bc I feel like I don’t have any of that but I want to have a relationship with god but I just don’t know how! How do I start a relationship with god?? That’s what I want bc I believe in him but I have a feeling I’m not doing something right! I want to go to heaven and live with the messiah who died for me! I just feel as if I’m not saved! I feel like this app is helping! I’ve been purchasing a lot of apps containing ways to be close to Jesus but I just don’t feel any different! Like the title everyone needs Jesus, everyone! I want my prayers to be answered but if I don’t have a relationship with god and ask him to answer my prayers well it’s like asking a stranger to do a favor for me! I want a relationship with Jesus so I hope this app will guide me in the right direction."
3,kaiami*,"I do enjoy this app, but I think the subscription price is outrageous!! I’ve seen similar apps that allow you to customize a lot without a hefty price tag! Sixty bucks for a “lifetime subscription”, but it just doesn’t seem worth it to me. I can go on Word Swag and use their built in quotes, or Google quotes and put in there and make my image look any way I like!! If it allowed me to customize the pictures and quotes without the high price, I would give it 5 stars all day, but I don’t think it’s worth what they charge for the subscription service and I think it’s ridiculous to have to pay just to see the quotes you’ve “hearted”. A lot of room for improvement!! I understand the developers have to make money, but I have several of their apps (all similar to this), and I just don’t see how I could justify spending what they charge for the “services” or features you get! I hope you guys can come up with a better pricing plan or make the app more user friendly in some way!!"
2,< Queen Z >,"I really used to love this app. I love the option to write in my own quotes that can cycle along with other good quotes I’ve found through the app. This app just has been too buggy at this point, which is sad since it really is one of my favorite apps. Now whenever I add a quote, as soon as I add it to my favorites the author disappears. Very sad bc I can’t add any new quotes anymore without this issue happening. Also, they promise some really cool features, but they’re too buggy to really work, even several updates later. I’m still waiting for the option to only have my favorite quotes on my Apple Watch to actually work. Also, the newest update promised to have iOS 16 widgets, which are nowhere to be found. Perhaps these issues would be fixed by deleting and reinstalling the app, but since there’s no account creation option I think I would lose the few quotes I have left that I’ve saved. Would rate 5/5 stars bc I love this app, the bugs are just getting to be too much for me. 😭"
5,shondriekia,"These are the best inspirational, heart-warming, honest, and trust-worthiness, motivational quotes. I can just pick up my phone off the bed, and see it pop up on my iphone11(red..which I just love) it makes my day. To start my day with incredible, beautiful  words from incredible people; who went through pain, and suffering, lost of a family member, a new job, love, or even the birth of a sweet beautiful bundle of joy(a baby) is what I call.. KEEPING MY HEAD ON MY SHOULDER AND FAITH IN THE ALMIGHTY HIMSELF. OR BELIEVING IN SOMETHING SO BIG AND SO MUCH, IT WILL SCARE YOU TO PIECES (IN A GOOD WAY). I LOVE THIS APP AND I HIGHLY RECOMMEND IT TO ANYONE AND EVERYONE. I even have friends askjng me for advice. I give them my LISTENING EAR, I’m an AWESOME LISTENER even better FRIEND for listening to the stories and situations I have heard. Even if they feel like it’s not what they feel they need to hear I give them a second option: Motivation App. I’m head over heals “Gung ho for the talent show”. KEEP UP THE AMAZING WORK PEOLLE!!!"
