score,userName,review
5,Mganwe Shikoto,"I don’t usually write reviews, but in this case, I decided to make an exception. So glad I came across this app a few weeks ago! Thanks to it I finally realized how poor my math skills are... But the thing is they were not like this all the time! Back at school, I was really good at math, not the best in the class, but really good! And look at what happened... I avoided doing some simple math on my own, thinking it would save me some time (or maybe I was just lazy), and as a result, having faced the tasks in Impulse math category, I saw how big my problem is. Huge, actually. The tasks and the games are not that difficult, they really aren’t. And back in the day, they would be a piece of cake for me. And now it feels like starting all over... But the good thing is that doing it with the app helps! I’ve been getting better and hope for more results!  My only suggestion would be to include more games to the Language category, just like Math it seems really useful. Oh, and the math lessons! They’re amazing! But it took me time to find them. Thank you!!!"
4,kkunicorn321,"Since I’ve added this to my daily routine I’ve honestly felt more motivated and have been doing well with thinking on my feet, which I am very grateful for. However, in the app they bombard you with deals off the premium subscription, they give you up to “96% off!!” Claiming it’ll only be there for a while, which isn’t really true. It doesn’t really affect gameplay though because you can still play some games, and you can complete your daily challenges without premium. My big issue is the tests that they have. Some include trauma response tests, IQ tests, etc. I wanted to do one, so I took the time to complete the test, and then only afterword was I told that I needed premium to see my answers… now I’m not here to beg to make the app totally free, but at least state a somewhere clearly that you need premium to unlock your answers. Or just don’t allow people to take the test unless they have premium. Anyway, that’s pretty much the only thing I have against this game, and all in all it’s been a great addition to my daily routine!!! Thanks!!!"
4,MinaMayneminks,"So far I have played the game for two days and I like the fact of being challenged . and not knowing what to expect next. This game so far seems to give me a challenge based off of things that we have to deal with every day in daily life issues. Whether those things are good things or bad things, things that you have to ponder on etc. it challenged you and took you out of your zone that you may have been in at that moment. I’m looking forward to learning new things expanding my brain span ,and being challenged daily, because what I’m beginning to see go on in this world… we need to stay woke ,and pay attention to what’s actually happening before our eyes while being distracted with daily nuances. So we all need things that we can focus in on daily, to help keep us focused on what’s important .I think this game will be a segue into that for lots of people that find it hard to multitask at times, becauseWe get distracted. Being able to focus is important for anything that we do in life, and I think that this game is just fun tool that could help."
5,818383893,"I love the new game each time, and how they begin easy to learn how well you do.  The game said that the next time the game will be harder, but for the week or three that I finally started playing it (my adhd daughter recommended it to me because other games would bore me as soon as i got really good at them.   Each game has benefits, an example is one where you had to remember which squares had a football helmet, representing opponents. They disappeared and then two footballs appear. You have to make a path from one football to the second without using the square a helmet was in , using only your memory.   They do a tutorial and just allow it to play out, don’t rush it, and you should then fully understand how the game works.  You never play the same game twice in a row.  (Unless you select replay). It’s helpful for neurodivergent people and anyone who wants to help their memory skills develop.  I really enjoy it, but I think that’s obvious by now haha."
5,NoraJ.K,"I didn’t expect I need anything like Impulse, but after watching the ad on Instagram I decided to try. And I’m so happy I saw that add!! The app is amazing, user experience is so neat and the color scheme is perfect. What i like the most is that I only need  5 min per day to stretch my brain muscle. So I complete daily brain sessions and feel really better (on a 17th training day now). Pricing is a bit tough in case of taking a monthly subscription, but I successfully utilized the Christmas offer the app proposed. Just for the price of 4 cups of coffee I now can have lifelong brain training!! I would advise the developer to add some brain music and sounds, say for focus, productivity, concentration (I personally consider this to be crucial for effective working or studying). Apart from that, are you planning to add some training streaks? I noticed in other apps that this feature motivates me the most. But anyway the app is great and i recommended it to my friends and family (and i’m not the type of a person to recommend every stuff i see)"
5,gaisbdvdiwowbdv,"its a really good app, really works the brain and etc. I have a bit of ADHD so it gets kinda hard to focus on it without gettin overwhelmed with the repetitiveness in some of the games. It really the games are really fun tho, puts your brain to work. To me the repetitive games are hardest because again, ADHD🙄but its helped me a bit with being more focused and believe it or not, you can get better with being more observed and pay attention to detail a lot more, it helped me a lot! Right now i’m 20 yrs of age and plan on having children with my gf. If any of you people are parents and see that your kid is struggling in someway educationally, i advise that you download this app and get them into this. I definitely plan on gettin my future kids into this; it can really help them get more focused more organized and so on. It even gives you back the results/reports of what you’ve done. But yk with any app you gotta pay for a plan to get em(but hey, they gotta make their money, can’t hate on that)"
5,not hardworking for me,"This app is AWESOME I’m talking AWESOME. so first off, the app has ads only every once and a while, not every second and they are pretty chill because you only have to wait five to ten seconds to skip. They also have sales that one times gave 92% off of a premium package just because I picked the right box. You can also just remove ads for 5$ without ur having to buy the whole premium package. The app is also so fun for an adulation and mind game. The mini games that they do are so fun!!!! And yet it also tell you what it will improve on. For example one game might say at the bottom, “improves creative thinking” You can also start a streak and play little work out games every day. I honestly love this game so far after I got it YESTERDAY. I play it every day before bed or in the day when I’m bored because it’s usually hard to find fun games without getting bored of them. So I think this is the perfect game for all ages and all genders. DOWNLOAD IT IT’s WORTH IT"
5,BetaPreacher,"It’s great so far! I originally got it when I saw the AD on tik tok. I thought it was gonna be another bad app, but it’s actually not. It actually gives you exercises and games and tests that allow you to see things in a different light and jog your memory on things that maybe you need more focus on. For me, I need focus for my job. It’s extremely difficult to focus sometimes because I have so many things in life that I’m dealing with, and I get cluttered. This allows me to be active for my brain in my off time, because honestly, everything else started getting boring, even Tik tok! It doesn’t feel mindless and boring, allowing me to at least grow while in my spare time and not wasting seconds, hours, days on mindless entertainment. The best part is that they’re not the same questions every time, math problems, vocabulary questions. If you need touch ups on your brain and maybe need to learn something new, this is the app for you!"
2,cakb777,"I got this app thinking that I could relax by doing some fun puzzles for free. I have never seen so many lengthy ads that force you to interact with them as I have in this app. Due to the annoyance of having to deal with the same lengthy ads after ever one or two free activities that I did in the game, a pop up came up saying that I could get the great deal of having ads blocked for $2.99. I went ahead and did it. Then I kept playing and ads kept popping up. When I contacted the app customer service about this they replied that the ad block was only for that one specific puzzle out of all of the activities in the app. They also said this was “clearly stated” in the pop up, which with I disagree. All I saw was the words “ad block for 2.99.” If I had known, I would not have paid for that and I would just have probably deleted this app. There are other comparable apps that are interactive and good for different types of brain training, albeit in separate apps, but unless you pay for this app (which is actually a subscription either weekly or yearly) it is too frustrating to use."
1,AustinC96,"This application is partnering with algorithms that harvest user data such as Instagram and Tiktok in order to push fraudulent advertisements tailored to individuals that are more likely to click and buy a subscription. I have ADHD. My TikTok and Instagram algorithms know this. I recently started seeing Impulse ads on both platforms that states “WHAT’S YOUR ADHD TYPE? TAKE THE TEST” implying that, within the app, there was some sort of ADHD type test. I thought “that sounds interesting” and started a free trial. Interestingly, this test was nowhere to be found. I thought “maybe it’s a premium feature?” so I mistakenly subscribed for $6.99 (I will be getting my money back from Apple). Nope. No “ADHD type test” anywhere. In fact, upon googling “impulse app ADHD test” I was shocked to find there are NO results except for the TikTok and Instagram ads themselves. Then it clicked, that this developer is utilizing apps with access to marketing and personal data to push fraudulent ads in a targeted manner. The brain-scan images that the company used in their advertisement, hilariously, have nothing to do with ADHD. They are stolen from an academic paper.  ADDON - THE APP KEEPS DOWNLOADING ITSELF AFTER YOU DELETE IT. This is absolutely malicious"
5,Lil Baby 41,I have been working in private home health every since I was a kid about 8 years old when I turned 18 years old I started working in the nursing homes and other medical facilities that involves the elderly it’s been over 10 years ago when I started working with Alzheimer’s and dementia patients which I owe it all to my grandmother on my dad side of the family she was my first patient I was totally honored to take care of my grandmother she took me in at the age of 14 I wanted to make sure I was giving my grandmother the best of care any known to mankind we did card games board games word puzzles word search puzzles even coloring I wish this was out when my grandmother was still alive I know she would’ve enjoyed it just as much as my patients I take care of now I got patients at the age of 60+ they look forward to playing these games so please keep up the great work just a positive reminder this is changing lives and we are all grateful 😇
5,johnybeast1,"An amazing discovery for all those who search for self-improvement. I wanted to use my time in commute in an efficient and fun way and that's why I searched for brain games in the first place. Impulse absolutely lived up to my expectations! I love their workouts - a little bit of work every day gives me a sense of fulfillment, it's not that I just played some goofy game on the phone, I actually DID something to develop my memory and improve focus. One thing to consider there is the brain-boosting habits, maybe it's worth paying more attention to them? Very often they seem appropriate and cool, but since they're not explained or anything, I just ignore them. If the workout is not enough for me, I can always go to the games and spend as much time as I want playing whatever game I like. My favorite category is Focus, so I play it the most, and recently I noticed that it became easier for me to concentrate at work. Probably, I'll try to binge-play other categories as well, hope the results will be just as good!"
5,Kar¥n,"Must say impressive and actually pretty cool. Didn’t know if I would actually like it as much as I do. I haven’t tried all the options they have like the “IQ”and “ADHD” type, right now I’m just training my memory along with keeping my brain & mind sharp. And the games provided for the level im on is pretty intense and exciting. The levels increase in difficulty as u pass each one. Which is where the intensity comes in for me. I only do it for 5 minutes a day. Bc I don’t want to get to addicted to it. I think it’s to late for that now.  I always read the reviews before downloading or putting my time into one much less leave my opinion on a review. But this one was actually worth it. So good job to the developers and everyone behind on the making of this which took some talent and time. Very satisfied!! 🤩🤩 will keep playing until it won’t let me play for free anymore."
4,SpookyCatsandPJO,"This app is okay. I had it recommended to me by a friend, who said that she thought it was amazing. So I was disappointed when the game started giving me ads after pretty much every game. Not to mention these ads would always lag, and I wouldn’t be able to close the ad or even participate in the playable portion, because the ad would be lagging or frozen to some degree.  Another issue with this app is the games and the way most of them judge wether or not you pass. They compare how well you did to how well you did compared to “your peers” what peers? There’s a thing people say, you shouldn’t compare yourself and your success to the success of others. This app directly goes against that saying! I don’t care if I did better than 2% of my peers, I’m just doing the best I can for myself, and it’s really challenging to have to keep doing it over and over just to reach some random number like 76%!!   I think it’s a pretty hood app overall, but could definitely cut back on some of the ads."
4,username's taken.,"More of a support ticket but, certain question on the test such as, “Do you tend to think in more images or words?” Only has two responses. Though, while I’m sure that most people only can pick one or the other, I tend to think in both at the same time if possible. Answer choices such as images or words exclude those who think in both. It’s just a suggestion that you add more moderate answers for a couple of the questions, or all. The other tests I personally didn’t have too much problems with, yet I’m sure someone will complain anyways in the same way I am. It’s a great application that helps those who struggle with certain things, such as memory, strengthening your peripheral vision, focus, and more. The games are also engaging and easy to get into. So if you’re a person who is looking to acquire this application, get it, it’s worth it. To the developers, this is just a suggestion, you don’t have to follow through on it. Good job, keep it up!"
2,Level743CandySorter,"I got some really misleading ads for this app over the summer, which claimed “find your ADHD type!” And I was really curious, so I downloaded it. Well…only the paid version will allow you to take quizzes and see results so I bit the bullet and paid for the year subscription, which was ultimately the best value. I’ll use it all year for brain training I thought! Well I set it up and started taking available quizzes… turns out there are only like 12 quizzes, and “your adhd type” is not really one of them. It was more of a “do you have adhd” quiz which you could easily find elsewhere onlkne, and I and my doctor could already tell you the answer to that! Other quizzes are basic personality or IQ tests. I fell out of routine with the brain games and fixated on the candy sorter game. Now it’s my doom-scrolling-anxious-compulsion-look-at-my-phone-forever game and it’s the only part of this app I’m using. I’m just disappointed that I paid $50 for it. A bad investment for the habitually anxious or inattentive. But I’m at level 743 on the candy sorter game (which doesn’t get harder after level 100)"
1,Mortal Fool,"Nope. Don’t go near this. I have never heard of this app and certainly didn’t agree to subscribe weekly (who pays $6.99 per WEEK???? ) but have been charged for more than 6 months until I finally noticed the small charges hiding among other charges on my credit card. I’m sure that’s intentional so that when someone accidentally subscribes (Again I do not think I did. I know not to press that button for a free trial and get sucked in) then they get $$$ out of you.  Apple won’t consider a refund except for the last week. Shame on them! And they threatened that if I take it up with my credit card, my whole Apple account will be deactivated. A quick google search tells me they will do so. So basically bullying me. I have NEVER disputed a subscription or  in-app purchase in many years as an Apple customer. Not once!  I am educated and technically literate (my degree is in computer science) so it’s not that I’m an idiot and don’t know how this works. If I made some mistake that signed me up for this, it would only be because it is set up to trap people. Predatory practice!  I’ve reached out to the app developers and no response."
5,Iabes,"The games are pretty fun to play and it also tells you how well you did relative to other people in your age range which gently motivates you to do better (if you like competitive games) while also keeping you updated on your progress. Some of the games are similar to the sort of testing I had done during my neuropsyche. eval. for ADHD so I feel like that adds to its credibility of being a brain-stimulating app. I also like how they paced the increase in difficulty of each game. When you’re further along in a game you can give feedback on if the last level was too difficult or easy which adjusts the next level accordingly. The games definitely feel stimulating to say the least, plus there’s a bunch of em so you’ll likely not get too bored or just good at one game if you play with the intention of bettering your brain.   P.S. the UI is very user friendly"
1,Sergey Gutsko,"Happily was utilizing their free trial period that implied that all features and games would be unlocked, so I also took an IQ test which lasted for fifteen continuous minutes. First, notice that the tests have an almost hidden disclaimer at the very bottom of each test overview that states: “for entertainment purposes only.” I overlooked it so I took it anyway, and then at the very end they give you a sneak peak of your results and then ask you to PAY even if you’re already on a free trial. What a scam. I was excited so I paid for a weekly subscription anyway, but notice how they don’t mention this “disclaimer” on the purchase screen, they just do everything they can to minimize cutting you off the lead and take your money. I’d say it’s really dumb, much wiser would be being more transparent with their customers to build long-term trust and reputation. But this… this is no different from other mainstream “brain tests” and “exercises” you find on the web—where all they want is just your cash. The test result wasn’t even comprehensive, no mention what scale they used or base for questions. But my money is already gone. Obnoxious."
1,NevilleIsHott101,"I downloaded this app to check it out, so I started with a 3-day trial.  I immediately liked the games it took me through but upon exiting the game, I got an alert that my credit card was charged IMMEDIATELY for the trial I started today.   In addition (though this is often the case!), the quiz shown in the ad for the app is not even remotely what is offered in the app itself.   In addition, since even the three-day ‘Pro’ trial leaves many things behind a paywall, I went to buy a weekly subscription, with “cancel anytime” clearly marked and highlighted, I got charged for an entire year at once.    I thought the quality is good, I appreciated the opening quiz, and I liked the sense that there’d be a path to follow… but I don’t trust this game to be responsible with how it marks subscription fees, and I’ll be uninstalling it and disputing the charges.   I think developers work hard and deserve to be paid for their work — and I would have enjoyed keeping this app and paying for a subscription, but I don’t feel I can trust this particular app to not lead me down a rabbit hole of requiring more and more money to view content.  Bummer."
5,georgiablondy45,"I am a recoverinopen brain injury from about 10 years ago. My mind is not as sharp as it used to be and I have a very hard time remembering things, especially my short term memory. This game has helped me tremendously and I can actually feel the difference in parts of my head that haven’t been used, (if that makes any sense) in such a long time. Granted I’m not the fastest one to complete the task but I do get it done. I can tell a slight difference within my memory issues and Ive only been doing it a couple of weeks. It feel so rewarding to know that I can “wake” my brain up in certain areas. My neurologist recommended a application just like this to try and get me healthy results and it makes me feel so much better  no more embarrassing moments when I can’t remember something mid sentence. Great app, I love it and would most definitely recommend it to neurological patients."
5,ashleyenicholson,"After going through chemo a few years at 30, my brain doesn’t function the way it used to. I love this bc it’s helping retrain my brain, improve memory and executive function skills. I had to do this with art too, to get my creative mind back. I always enjoy brain games for stimulation, I had it for one night, found myself playing it til 1A Ooops and decided to spend the $40 for the lifetime game. I like to invest in my health and this will be sooooo beneficial to get me back to my A game.   I was going to neuropsychologist and she gave me similar exercises. This is so much more cost effective than medical bills! They still don’t really know what causes chemo brain and there aren’t really therapies out there for it, so I’m all about trying anything that will help! It’s totally worth it, coming from someone who does not buy apps and uses free version of games…I made the exception for this one! 🤍🤍🤍"
5,Awesome Spiritual Mentorship,"I am a Veteran and I have since developed different neurological disorders that prevent my brain from functioning “normally”. It has progressed to the point that I have to put things into my calendar in order for me to even remember the event at all. I played the trial version of this game and saw that it was challenging. It is Definitely Worth the money IF you have the budget for it. Sadly, most of us with brain issues have so much medical expenses that a helpful game like this, which I believe would help stabilize my brain functionality from deteriorating even further, is just not feasible in the budget.  In short, gift this game to someone in your life who is having issues with their memory and love to play daily play games to help with cognitive thinking, It is So Worth the fee!! Thank you for listening beautiful ppl! ❤️"
1,endjusbsisbsvsuwbwba,"While I know that essentially trying to lie to your customers to make a sale is the meta here: I’d really like to encourage the creators to stop. I’m now 10 times more suspicious and unlikely to download an app ESPECIALLY if they’re running ads on apps like tiktok because so many of yall just can’t be honest upfront. Offer the FREE assessment without needing my personal info and include some trial content. Tell me upfront what the premium is. If I like an app/product I’m likely to want to invest in it, and do all the time. I have zero issue with developers making money: I have an issue with using dishonest and manipulative tactics to make more sales. Take the “fabulous” app for example. They disclose from the very beginning that a good part of their app is paid but offer enough of a trial and information for me to make an informed decision. I’ve been subscribed for 4 years to them and as long as they remain honest and make a good app, I’ll keep doing it. What I won’t be doing is giving money to a company who doesn’t think their app/product is good enough to stand on its own without manipulation of the consumer."
1,BAlexT,"Before I spend money on an app, I’d like to go read what kind of interaction the developer has with the reviews. this is just a bunch of canned responses sent from the developer. They don’t even read the critiques they just throw something out there that sounds like it might address it. So if you can’t bother to even look at the reviews are getting you’re not gonna pay attention when I have an actual complaint, so no money. Also, they like to say on all of their responses, you don’t have to pay to use this app, but you have to sign up for a paid subscription to get three days free trial and if you look at some of the reviews it’s very difficult to stop them from charging you anyway so I have no reason to trust them. What kind of response are you gonna give to this one? So the response is automatic, they don’t really care about what you have to say. They invite you to contact them directly but if they were actually reading the reviews, they would not have to ask you (the reviewer) to do more work, because they can’t be bothered."
3,Get it together BOSE!!!,"This is an interesting app. I have played a lot of mind training games. They are some of my favorite apps. This one is just ok on the brain training. One thing Indo not like about this app is the constant 99% score.  No matter how well I seem to do in different categories, the top score is 99. As an educator who specializes in success strategies, this is a bit of a pet peeve of mine. Like the developers want me to keep coming back over and over to get that 100. I find this concept less motivating than beating a high score or something.  Sometimes some of the games do not set up correctly. I actually paid for a year of this app and then requested a refund for this very reason. This challenge added to the low motivation to create a less than ideal brain training app.  I would definitely compare this app to some of the others. If you want food archetype info this app will break that down for you. But the brain training is better found elsewhere."
5,moon@bookstore,"I fear brain doctors, for their worth of advice. That is all “ it is called a tooth” when first started legal tests. I was told I would have a different reflection other than what I am ,  I am here taking this review lightly! And I want to learn self inspiration out of the many things I had to learn and do. Thank you for the app! I will use it to the best of my conscious betterment to evolve a better connection through a history  that was commuted by war. And I value my life with most of all and a higher being does not bother me of just a shoulder shrug. HBO brain games since I was a kid. Was not a topic but today’s question. The brain doctors were part of my sympathetic life in hope of my pathetic being. I may feel a bit strange, but walking out from the light felt like a dead nail. Thanks for the app and please review my review with thumbs out!"
1,Taj72,"I wasn’t aware that there was a charge to use the features. After answering most general questions, app then informs you of weekly/monthly/annual charge or offers you a free 3 day trial that will auto renew if you don’t cancel. Because I hate those traps and can never easily find the cancelation I’ve is started, I selected to quit the app and not sign up at all. Instead, the app continued and took me to the screen as though I’d accepted the free trial.  I immediately left the app and went to my subscriptions through Apple to try to cancel any subscription that it implemented without my consent. However, it didn’t show up in my subscriptions, but it did remain showing in my account as “free.” I have now wasted 30 minutes trying to figure this out. Ultimately, I deleted the app from my phone. Hopefully, that is sufficient to keep it off my subscription and account. I don’t know exactly what happened, but save yourself! If you don’t want to pay $6.99 a week for this app, don’t even open it!!! It’s a trap!!!"
5,Asha_88,"I’m New to this App, but so far I truly enjoy it!!! I’ve been searching for an app that could rate my IQ & this is definitely the best app for that! Not only does it rate your IQ, it also helps train your brain. The games have levels, So you actually start out on an easy level & of course if you complete it with No problem it goes to the next level which is of course, more difficult. The only down side so far is the fact that you have to pay ($6.99) which isn’t that bad. It’ll be absolutely worth it when you’re literally getting smarter by using the App. I’m not sure how the (Free) version works, because I done the Free Trial, but I’ll definitely do an UPDATE REVIEW at the end of my trial & give my Opinion of Everything. I’m really looking forward to seeing how much this App can “Train This 🧠 of Mine”!!!"
5,Kanderson39,"I work nights at a factory. My time to do stuff is limited between work and spending time at home. I’ve found that other apps like this tend to hardly work or feel to bland. These guys have found a way to make it feel fun and challenging while working with your schedule. It feels more convenient and easy to just pick up work on your daily tasks. The best part is that you can do so much more than just play cool little games. There are the games, puzzles, and tests that they offer and let you play on your own time and pace. It shows your growth in the different areas of your mind, and while also showing you where you scale in the group of people your age. I went ahead and bought the life time deal. It’s surprisingly a affordable and fun way to train your mind and work on where you lack."
5,purehoetry,"I was hesitant to try because some “brain teaser” apps I don’t find useful enough for the price, but this one is well worth it. One of the only few educational apps I would put my money into. It is free to try, but to unlock access to all of the content does require a subscription of $7 weekly. However, you will find that these games are addicting, helpful, and aesthetically pleasing. They give you a very calming mindset and are lots of fun. I could play them for hours. I have noticed a great change in my day to day life since I started playing it daily. My awareness is sharper now. I find coming up with words in conversation is much easier than before. I am able to remember certain tasks and responsibilities that I would otherwise have trouble recalling. Such a wonderful app! Keep improving."
5,CougClaws,"A few years ago I bled out. Shouldn’t be here. My brain showed little activity. My speech was a mess. Short term memory gone. Processing speed was horrible. Critical thinking skills lacked. Staying on task impossible. The Aphasia program was awesome, but dropped working with adults during the pandemic.   This App is pushing my brain in ways the Aphasia program used to. I’m an athletic person and am used to working up a sweat from physical activity…well this App can make me sweat. That’s how hard it’s making me work. It’s awesome. I’m scoring up 99% on tasks in comparison to other users. Considering what I’m recovering from - That. Is. Awesome!!!   Exercising the brain will provide improvements and give results beyond what the experts say is possible. All you have to do is work your brain off and anything is possible. ♥️"
