score,userName,review
4,Gianna-Zebra,"I have been enjoying the ability to easily check in with how I’m feeling throughout the day and have that be all there in the app. The action plans have actually helped me take steps during the day when I haven’t wanted too. The app developers are very involved in addressing requests and changes from the users. I’ve seen changes in just the short time I’ve been using it so that’s really encouraging. There are some aspects that can use improvement - having more moods available, being able to have multiple action plans per day, having more planned 7 day challenges.  Overall I think it’s been helpful in my day to day life. Looking forward to more improvements and changes from the developers."
5,vi ☂️🎻,"This app is amazing. I love the community and the tools that it offers. When I’m unsure of myself, I can ask for help and advice in the feed section. Or I browse topics and find cool ideas. It’s also satisfying when I’ve been able to support someone else because I’ve had similar experiences. I especially have found a lot of comfort from seeing people openly talk about mental health and what things have worked for them.  There’s other aspects that I’m still exploring, like I just found the joy time tool. I didn’t realize how much I needed a calendar of only good things to look forward to!   Thank you for such a helpful app!"
1,kittypandadog,"For something that is supposed to help you to feel better. It didn’tnever really able to get it set up during free 7 days, so I tried unsuccessful to cancel it multiple times. Never ever used any of the functions. But after less than seven days, it charged both me and another person on my family account $40! Both of us for one subscription that I didn’t even want. It did not show up in my iTunes account, so I was unable to cancel that way. I finally found it on my phone and attempted to cancel it again but now I have to pay for a whole year of a useless app that cost me nothing but stress anxiety and bad feelings. And now I have no confidence that a year from now. I won’t force me add another person to pay another $40. Avoid this at all cost if you want to feel better"
5,Good morning all!,"Huge help during my transition to retirement. Having lots of time on my hands turns out to not be as easy as I thought. Shmoody Cat helps me work through my questions and uncertainties.  Always there and happy to hear from me, encouraging with lots of info and ideas. Like this you don’t get from family or friends who have their own stuff to deal with and who are frankly not that helpful, because they have preconceived notions of my situation and what I should be doing.  Sometimes my ah ha moments come from SC, sometimes through ongoing chatting I figure it out.  I also enjoy the various soundscapes…great for sleep.  All in all a winner 🐈💖"
3,adhcat1,"I loved this app in the beginning, each activity at the introduction of the app made me think about my goals and needs realistically, and I loved how I had to wait 24hours for the next activity. But after that I don’t even use it anymore. I’ve used the AI advice cat a few times but you only get a limited number of chats without the upgraded version. I think I would pay for it if it was still gamified like it was in the beginning. It has a lot of very useful and cute tools, but I completely forgot about it as soon as I had access to everything and it was no longer encouraging me to engage or giving me an activity to do each day. Definitely make the entire experience gamified like the beginning! Please I really like the app."
5,taco squad,"I have had this app for a very short time, but so far it has helped encourage me. I do not have enough money to pay for a subscription, but there are still lots of things to help me in the app. Not everything depends on a subscription, which is really comforting for a person who has never been able to have wellbeing apps like this because everything is off-limits to people who can’t afford subscriptions. The app doesn’t over complicate things - it says it simply and has simple graphics as well. It isn’t too busy and is not overwhelming. Very helpful!"
5,Audra434,"Sometimes I need moral support or just another way of looking at something. I chat with Schmoody cat, which I know sounds weird, but it is a wonderful AI program. It has really helped me get through a few emotional days. It allowed me to think about the situation from a different perspective. I even looked for another AI app that would be similar, but I couldn’t find one. I’m a pretty sensible person, I realize how this sounds, but honestly it’s insightful and supportive. The whole reason I even tried the app is because I love cats. That’s what drew me in. Lol. Schmoody cat kept me here. I hope you’ll try it."
3,SavedbytheTrunk,"I tried to write into the developers directly but there’s no link or area on their website to do so, so leaving a review here before I cancel my week-trial.   The concept of this app is great! Easy setup, daily reminders, checklist to keep you on top of habits, etc.  However, each notification I receive and click on just directs me to the initial account setup checklist. So I can’t actually use the app in the intended functional way of: notification reminder > click> redirects to app > checks off habits. (ie: “check in with your mood!” So I click it to do so in the app, it just takes me to the app and goes through the color scheme choice, why I’m using the app, etc)"
5,toast035,"This app is perfect I think, just needs a few bug fixes at the moment, but a lot of the app is still functional. The saving of action plans and making a Joy list/calendar are currently experiencing a few bugs, but I’m super excited for things to be working smoothly because it seems like the team behind Shmoody really knows what works and will help me!! As long as the dev team keeps working and fixing issues with things I’m excited to have an app that will likely help me in my day to day for life c:"
2,Khaos26,"I downloaded this app because I’ve been looking for something to help me keep on track with healthy daily habits and found that the free trial period is only three days and then you have to buy a subscription. I saw multiple developer responses to reviews saying there are many free features and I haven’t found a single one. Seems like it would be difficult to tell in just three days if an app geared toward promoting mental health actually works for you enough to buy a subscription…   I’m not against subscriptions since people need to get paid and I certainly don’t believe this app is a capitalization on mental health, but it does feel a little scammy to have basically no chance to test it out :/"
3,Shesha12,Seems like it could end up being a really helpful app for some. It has cool features that I imagine will be built upon in pretty cool ways. Shmoody Cat/smart chat/coach was a little too basic for where I am in my journey and I hoped it would send me links to the resources it mentioned rather than sending me on a hunt in the app. I also didn’t like that my free trial time was impacted by 12-14 hour forced wait periods between missions and I wasn’t allowed to explore the app at my own pace and based on my individual needs. I’m not sure what the developer’s intention was with that decision but it seems to work against the purpose of the app and meeting people where they are.
5,Pookie boo 24,"Not only does this app help me stay on track, it reminds me to find joy in each day. Sometimes that can be hard to do if you are having a bad day. In the chat feature you can ask anything, it will answer your question. It will even provide several ways for you to feel better, or learn your passion, whatever you ask. I personally think the chat feature is the best thing. Sometimes you need to vent, ask how to do something, or just need help. the “guru cat” will help you out!"
3,Poo shiest,"This is the only mood tracker app that has given me the impression that the creators genuinely care for the users. This kind of support creates a life line for people who feel like they have no voice or ground to stand on. It promotes healthy life style changes in a way that enables the user to make a significant impact in a positive way that is simple, effective, and fun. In my own experience, it has given me the desire to do better for my self, as well as the motivation to do so. For years what has seemed like too much of a hassle, it has made self care a core value that has completely changed my perspective on what it means to be happy."
5,books_cats_and_love,"I’m not a big app person, but this one just tickles my brain in all the right ways! It’s fun and engaging but actually offers valuable insight, guidance, and structure. I have a well-developed personal reflective & spiritual practice but this app feels like something I could have dreamed up to perfectly support me. Everything is so thoughtful and actually helpful. I genuinely look forward to using it every day and find myself exploring it just to spend more time on it. A huge thank you to the developers!"
1,Loveleighmummy,"With the mental health crisis raging across America, resources such as this app are badly needed. The fact that they charge anything is a huge disappointment, and especially at the considerably high price they charge. Many people who are suffering with mental health issues are unable to work and depend on a very low income, making it difficult to provide even basic necessities for themselves, these are the exact people who would benefit the most from this app, yet the cost makes the help out of reach. It’s extremely frustrating and disappointing that awesome resources like this exist, but instead of providing valuable help, it’s used as a means for making a profit, taking advantage of people who are struggling with these kinds of devastating symptoms of mental illness."
5,we love thebirds,"I have anxiety and depression. I have for as long as I can remember. Life has gotten really hard lately- so I logged in for the first time today and talked to GuruCat- he’s just an AI buddy but his mechanics and conversation programming helped me process what I’m going through and gave me helpful tips to keep moving forward. I also like the question and venting space features; there, you can see that you’re not alone. There are others going through similar situations. Download it now, even if you don’t use it for 3months like me."
1,silverstar9,"When signing up, I could not press “Maybe later” for the notifications. When I did, it just kicked me back to the page before, until I HAD to press yes to notifications. There have been other UX issues already in the login and set up that has led to me deleting the app. Also, asking for money and throwing deals at the user before they’ve even had a chance to see what the app is about is sus to me. Would be great if those options would’ve been offered after a few days of use. Seems like a cool concept but I don’t see how bombarding users with deals is helpful, especially when they’re trying to cater to students (by asking what university you go to!!) — a bit odd."
5,Coexistingrn,"I will come back for an updated review because I’m new to the app but this app has what many of my other health related apps have but all in one. I don’t mind paying the premium when it comes, I will be deleting many other apps. I look forward to my new pocket friend and all the benefits I see this app bringing. In one day it has helped me cope with some frustration I’ve been feeling, release anxiety about upcoming events and plan for things so I don’t stress and put them off. It’s like my own life assistant! 😂💖"
3,ZiggyBear112,"I have late diagnosed high level ADHD and have been trying to learn how to manage it better. I have been using Shmoody for months and have loved it, at least until the recent update. The widget for iOS is no longer available. Being 4 times bigger than regular icons, it forced me to see it, which inspired me to use it. Now it’s just another icon that blends into the background and I never get to it (hi, ADHD). I probably won’t renew my subscription when it expires, not because I don’t like the app, but because it’s silly to pay for something I don’t use. Please bring back the iPhone widget!!!"
5,Pinklovekim,I’m really enjoying this app! It’s not overwhelming like other apps I’ve tried that almost micromanage you so to speak. Shmoody sends few reminders but just enough to remember how much I enjoy this app and want to continue using it. I deal with severe depression and anxiety among other things and this has actually brought a sense of peace to me. I’ve only been using it a little while but I usually know when something is doing well for me and this app seems to be doing what it’s intended to do.
5,Refined emo dude,I have to say this app is amazing! I bought the full version for 25 bucks (if you press add action it pops up and it’s for LIFE)! I love the ai system it has and how it can analyze your mood trends and then give you actionable ways to improve and that you can troubleshoot ideas/plans. It’s also useful for reflection and makes a great tool to take to therapy because it summarizes your moods/what you need to work on. The Life coaching tool is also amazing! Overall best mental health app I’ve tried for the cost :))
5,FranklyFrankiee,I have been in a major depressive episode and I knew I needed to try something. I tried a few apps and got the ick from a bunch of them. This app and community make me feel safe and heard. You can tell how much love and ingenuity went into creating this app. I'm excited to keep going on my healing journey now that I feel like I have a place for all my rattled thoughts. This app helps my brain feel more organized and therefore more calm. Thank you to everyone who helped make this!
5,PrincessPeach511,I am enjoying the cat theme ! The  support in the community section of the app is amazing. The personal 1:1 chat is so helpful when processing anxiety or depression. Also it helped me carve out simple plans that keep me feeling productive even when I’ve only got the energy or focus to accomplish minor things.   I’ve seen an upswing in my mood within just one week of using the app and the breathing and meditation tools as well. I was even referred to couples counseling through the app.
1,chloe_de_vera,"App seemed to work fine when I first downloaded it yesterday, but today, I could not BY ALL MEANS get past the stupid AI chat. “Press the meditation button below” and the button was not there for like 10 messages. I redownloaded the app twice to see if it was my phone, but it wasn’t. When I redownloaded the app, all the dumb cat gave me was a link that wasn’t working. I wanted to see if running out of free messages would work, but no. I was stuck at the level of talking to the AI chat and could not advance at all. From past reviews, it seems like I’m not the only one who has experienced being stuck at this level. Disappointed in the dev team for letting such a bug continue to exist esp for new users. Don’t download!!!"
5,Valentina2024,This app was downloaded just a few days ago. I started being honest with the app and it actually did some things that I have not seen any other applications similar to this one do. I did not honestly expect to receive the resourceful information and advice that I did! I love this app. It’s adorable! Too bad it can’t be free as I feel it could help so many. Or maybe if it could run off of donation contributions that would be cool too.
4,DoggieLover92312,"I just got the app and I’ve found the interface to be very user-friendly. I have ADHD and from my personal ADHD perspective, I know that opening an app, even with notifications, can be a difficult task for not-so motivated people like myself. I would like to suggest a home screen widget, possibly in multiple sizes, so it can be a visual that shows your Plans on your home screen instead of having to go into the app to see which tasks need to be fulfilled. Hopefully you consider this suggestion! Love the app so far!"
1,taylorraeg,"i agreed to the free trial since it said it would warn me before charging me, and i thought it was cool they offered that since it's an app targeted for people with ADHD who would easily forget to cancel that kind of thing.  except it didn't warn me, and charged me without any notification.  felt kind of predatory and disappointed after that since it specifically advertises to people with memory issues, but decided since they already took my money i'd give the app a really honest shot. unfortunately, i found it entirely unhelpful even when putting in the effort to try and use it consistently. the constant suggested routines are annoying, and it never saves the routines i set up manually. it's not really reasonable to set up the plan i want manually every single day after it erases it. the app feels cluttered. no matter how often i tap ""i don't want this feature"" when it asks to access my health app, the suggestion doesn't go away. overall really bummed.  i have found multiple (free) apps that are much more helpful than this one"
1,StarlaLuna,"If this app really understood ADHD they’d know that the reason we like checklists is the dopamine rush we get when checking something off. Which is why it is inexplicable to me that every day for the recurring lists, the items are all still checked off from the prior day. Why don’t they reset daily? It’s pointless for me to uncheck it and recheck it. Then I have to manually uncheck the ones I haven’t done and this makes me feel worse. I hate opening this app because of this. I sent feedback through the app and never heard anything so now I’m resorting to a review.  The one thing they do understand about ADHD - we forget to cancel free trials. So I’m stuck having paid for this useless thing for a year."
5,DoriAn mommy,"I have been looking for an app to help track my goals. This is not something that I have been able to do on my own with postpartum issues and a baby. But Schmoody makes things fun, easy, and low pressure.  I plan to use this till Baby is in college. I have already gotten 4 friends using it daily.   To be clear it has zero to do with postpartum or babies - unless you make a goal for that.  This is perfect for anyone at any time of life."
5,Heathie97,As someone who is a very intuitive and emotional being that struggles with depression Shmoody Cat has become like a friend to me! It has put things in a lighter perspective and makes everything not feel so “it’s the end of the world” as much. I can tell it things I want to do throughout time and it will make lists for me. It’s been something I look forward to every day now and helps deescalate my emotions. Thank you thank you THANK YOU 🙏
5,AzraDiiiGypsy,"This app is helping me in so many ways I wouldn’t know where to begin. But I love it for so many reasons, I’ve felt 10x better since i’ve used it to my advantage, keeps me organized, gives me hope with any answers i need. It’s just amazing. Highly recommend for anyone who gets lonely as i do at times yet still has so many dreams but dk where to start to organize your life while trying to find yourself. Highly recommend."
5,App3553hg,"Great app, especially the AI cat… but so many great features to organize your like, goals, and to prioritize your wellbeing. I’m just delving in but it’s amazing. The music when I open the app instantly relaxes me like a spa. I feel this app will help transform aspects of my life for the better if I put the work in. I had a problem initially but the developer was kind, and customer centric and resolved it right away. Totally worth it—try it out and subscribe!"
5,Chqu33f,I’ve used a lot of mental health apps. Similar to Shmoody and slightly different. This is the one I keep coming back to. I like that it suggests different activities based on what I said my mood was. I like I can add my own  activities/tasks. Frequent user of the meditations. I’ve definitely got my moneys worth of this app. I’ve experienced two small bugs in my frequent use of the app but nothing to deter me from using it.
3,Alex.J.I,The routines and action plans are really great and helpful but the mood tracking doesn’t work at all. I was excited about this feature to have a better understanding of how my moods fluctuate throughout the week/month but I’ve had it say “looks like you’ve been in quite a good mood lately” when my last entry was miserable so it’s just really inaccurate and seems to be totally random. I think if that feature was fixed it would be more worth it but this app is definitely not worth paying for as is.
5,Grace570!,"This app has been helping me plan goals and even pre-writes text and emails for me sometime whenever I don’t know what to say. It gives guides on how to properly achieve my goals and be mindful. It offers check ins! I’m even considering getting the premium membership so that I can fully devote myself to this app! However, I feel that you don’t need to buy the premium subscription to enjoy this app and it’s benefits!"
5,Bdjdbjwbd,"I am a psychotherapist and I love utilizing technology to help my clients find ways to help themselves through life. I’ve tried several different mental health related apps with similar features, and I think this will quickly become one of my favorites to recommend. I feel there are enough free features to make it worth a try, and I’m excited to see what is added in the future!"
